event_id,race_id,circuit,event_start_time,p_hat,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,zone_type,strategy_action,strategy_reason_code,strategy_reason,strategy_deploy_share,strategy_lookahead_usable,strategy_spend_compatible,strategy_ablation,split,overtake_success_analysis_only
australia_2026_R_00104,australia_2026_R,Australian Grand Prix,2026-03-08 04:07:56.013,0.0953116907819954,0.9305608258737016,15398.958054831844,99449.55481932346,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.13408060469799185,True,True,B,development_ablation_B,0.0
australia_2026_R_00105,australia_2026_R,Australian Grand Prix,2026-03-08 04:07:56.652,0.1228166132710105,0.9065868787974072,15807.956507078236,99482.89865104694,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.13711370676709012,True,True,B,development_ablation_B,0.0
australia_2026_R_00106,australia_2026_R,Australian Grand Prix,2026-03-08 04:07:57.132,0.3489375870436765,0.9992535219404032,19620.88529116244,1253.0809932225322,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9399691953052586,True,True,B,development_ablation_B,1.0
australia_2026_R_00107,australia_2026_R,Australian Grand Prix,2026-03-08 04:07:57.812,0.0698106856723212,0.9614462145639464,15671.068041007858,99471.73874089944,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.13610114673242701,True,True,B,development_ablation_B,0.0
australia_2026_R_00109,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:00.373,0.0749694877419986,0.9601230719862068,16527.556243231913,99541.5644293128,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.14239408507159806,True,True,B,development_ablation_B,0.0
australia_2026_R_00110,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:02.133,0.037470074293661,0.9616941356469576,15428.803277885296,74899.7178336373,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1708076595080792,True,False,B,development_ablation_B,0.0
australia_2026_R_00111,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:02.812,0.7131655509684935,1.0,23444.083782614387,4094.229336127656,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.8513260663979739,True,True,B,development_ablation_B,1.0
australia_2026_R_00112,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:02.812,0.415043967898602,0.934998646235473,24253.98845396376,1789.579406764937,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9312851673651268,True,True,B,development_ablation_B,1.0
australia_2026_R_00113,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:04.892,0.334461661482314,0.9755182188729958,27792.60131091315,95.91419059177096,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.996560799710311,True,True,B,development_ablation_B,0.0
australia_2026_R_00114,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:07.573,0.1871992014529589,0.9625156658869392,16455.517657960252,99535.69144262616,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.14186866216464897,True,True,B,development_ablation_B,0.0
australia_2026_R_00115,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:08.853,0.0276677767448254,0.9312201649007916,15537.76289876185,73587.06274009933,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.17433709168443978,True,False,B,development_ablation_B,0.0
australia_2026_R_00116,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:08.853,0.0207659124916543,0.8919790977621422,8869.800619420941,51490.95744495753,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1469464748928559,True,False,B,development_ablation_B,0.0
australia_2026_R_00117,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:28.493,0.5553965302517965,0.9682850441135152,21014.160760141072,28600.830116200148,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.4235445857989993,True,True,B,development_ablation_B,0.0
australia_2026_R_00118,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:32.132,0.5206243878196585,0.9917494651464018,31009.53408662579,260.73201963868325,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9916619827041878,True,True,B,development_ablation_B,0.0
australia_2026_R_00119,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:33.493,0.5874866284495027,0.9200893667096004,32697.922419160503,439.8672119834045,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9867261149014598,True,True,B,development_ablation_B,1.0
australia_2026_R_00120,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:35.973,0.3096247025437048,0.9335664313025752,33375.17958748221,561.2371077207505,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9834620987607073,True,True,B,development_ablation_B,0.0
australia_2026_R_00121,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:39.173,0.2610635761479712,0.8368254751258879,15163.43467016266,72146.72936152761,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.17367318958029798,True,True,B,development_ablation_B,0.0
australia_2026_R_00122,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:45.692,0.0797887725952727,0.87066373912499,15284.280475283504,66009.01122684794,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.18801404341316347,True,False,B,development_ablation_B,1.0
australia_2026_R_00123,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:46.133,0.2773085069472572,0.9408716626712614,33375.17958748221,561.2371077207505,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9834620987607073,True,True,B,development_ablation_B,0.0
australia_2026_R_00124,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:46.133,0.6667116803872328,0.919136548665386,32110.00993761232,10624.167407139532,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.7513894482762454,True,True,B,development_ablation_B,1.0
australia_2026_R_00125,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:46.573,0.631623370262148,0.9176151340888008,18860.261246433336,31133.676098062457,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.37725096778179257,True,False,B,development_ablation_B,0.0
australia_2026_R_00126,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:47.133,0.2643554807213827,0.9214646330788876,18211.25694310908,72021.84979708029,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.20182455864614357,True,True,B,development_ablation_B,0.0
australia_2026_R_00127,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:49.812,0.4882377574482626,0.9250457928507324,15328.523854495088,72122.64208010951,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.17528095469827878,True,True,B,development_ablation_B,0.0
australia_2026_R_00128,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:50.732,0.0834843981161842,0.9076942513014864,16542.48167845718,53738.1989858711,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23537736860385158,True,False,B,development_ablation_B,0.0
australia_2026_R_00129,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:54.373,0.6525738192512238,0.9412489048094992,24804.49883964179,1120.7696023076303,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9567692190027963,True,True,B,development_ablation_B,1.0
australia_2026_R_00130,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:54.373,0.2717401191537736,0.9421205417114054,20230.669789724376,17768.543489908632,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.5323970694037421,True,True,B,development_ablation_B,0.0
australia_2026_R_00131,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:58.132,0.4792162342881793,0.935976033169774,28368.36790620584,1291.7542670491134,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9564481137500536,True,True,B,development_ablation_B,0.0
australia_2026_R_00132,australia_2026_R,Australian Grand Prix,2026-03-08 04:08:59.773,0.5923517826680409,0.9236180647866084,21691.867565128065,66514.44223226921,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.24592194838388004,True,True,B,development_ablation_B,1.0
australia_2026_R_00133,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:00.213,0.0484562517400963,0.8938383567510637,9209.606950415086,63083.74367109469,400.00000000000045,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.12739217191124225,True,False,B,development_ablation_B,0.0
australia_2026_R_00135,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:10.012,0.3364009035153166,0.9632324228154804,15500.873385626892,11971.419186253866,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.5642366156762904,True,True,B,development_ablation_B,0.0
australia_2026_R_00136,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:10.812,0.1106670452669084,0.925240628219678,10824.728367094129,36076.23264334112,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23079971356419918,True,False,B,development_ablation_B,0.0
australia_2026_R_00137,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:14.893,0.0668883644369083,0.9676870995926252,12107.585093838326,40058.52987270373,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2320967375393741,True,True,B,development_ablation_B,0.0
australia_2026_R_00138,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:16.493,0.3055371200955567,0.9783629196999708,14870.909519887888,15818.437196578989,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.4845625961763681,True,True,B,development_ablation_B,0.0
australia_2026_R_00139,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:18.733,0.3535516046619513,0.9909284608184392,27792.60131091315,95.91419059177096,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.996560799710311,True,True,B,development_ablation_B,0.0
australia_2026_R_00140,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:19.013,0.0428776833010406,0.9752601168276512,11348.120107409046,37331.154121208856,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2331201581624575,True,False,B,development_ablation_B,0.0
australia_2026_R_00142,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:20.573,0.2367537150873794,0.9970090241219752,21785.02961429377,191.74417672628203,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9912751444525205,True,True,B,development_ablation_B,0.0
australia_2026_R_00143,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:22.093,0.6710788504075312,0.9817531355751952,13832.358820612137,22160.583884727024,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.3843075275576247,True,False,B,development_ablation_B,1.0
australia_2026_R_00144,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:23.053,0.3358128710563427,0.9938656027416578,26184.80737229876,97.82406730028406,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9962779956974591,True,True,B,development_ablation_B,0.0
australia_2026_R_00145,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:24.252,0.1092787366629198,0.9645988451026378,16184.923077206728,99513.6310653402,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1398887237369105,True,True,B,development_ablation_B,0.0
australia_2026_R_00146,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:24.452,0.209281651340956,0.919829880160342,15712.87236823543,71477.4891642915,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1802134099693306,True,False,B,development_ablation_B,1.0
australia_2026_R_00147,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:26.173,0.0957393524751586,0.9321759186151464,15734.243598893843,71220.02631196826,400.00000000000006,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.18094848723384385,True,False,B,development_ablation_B,0.0
australia_2026_R_00149,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:30.892,0.0684341050812358,0.9062213066279032,15633.96709220606,72428.07445133386,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.17753355268826312,True,False,B,development_ablation_B,0.0
australia_2026_R_00150,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:35.893,0.1731733647692577,0.8830276228178179,15737.887948855812,99477.18627193732,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1365957367583378,True,True,B,development_ablation_B,0.0
australia_2026_R_00151,australia_2026_R,Australian Grand Prix,2026-03-08 04:09:36.413,0.0176518487528285,0.9478609037405888,8617.646173272466,55041.61096664086,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.13537145358658828,True,False,B,development_ablation_B,0.0
