Driver,LapNumber,DriverNumber,IsAccurate,TrackStatus,PitInTime,PitOutTime,freeze_flag,yellow_flag,race_state_factor,race_state_label,thin_lap,n_raw_samples,n_in_window,n_valid_samples,error,D_lap,H_lap,max_dt_used,n_dt_gaps,mean_throttle,calibration_set,LapStartDistance,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,EstimatedEnergyIndex_end,EstimatedEnergyIndex_min,EstimatedEnergyIndex_max,n_clip_low,n_clip_high,EstimatedEnergyIndex
BOR,19,5,False,671,,0 days 01:29:48.749000,True,False,0.0,freeze,False,433,432,432,,0.0,0.0,0.881,1,51.0300925925926,False,1.770833333333332,17193.75888964903,99587.69218974908,400.0,0.8743591269534788,0.8743591269534788,0.8743591269534788,0,0,0.8743591269534788
BOR,20,5,True,1,,,False,False,1.0,normal,False,323,322,322,,4133.845286111111,10367.0,0.84,1,74.17080745341615,True,15.11444444444445,16657.862166998344,99552.18769395056,400.00000000000006,0.9260350125435385,0.8636623529693593,0.9876228438318065,0,0,0.9260350125435385
BOR,21,5,True,1,,,False,False,1.0,normal,False,316,315,315,,4127.264555555556,7770.682098765432,0.96,0,75.17142857142858,True,3.976388888888888,17082.349630470973,99582.27152044266,400.0,0.8944383048859746,0.8608569570020453,0.9785534455718186,0,0,0.8944383048859746
BOR,22,5,True,1,,,False,False,1.0,normal,False,306,305,305,,4126.613724999999,7611.575925925925,1.0,2,75.6360655737705,True,0.2141666666666672,17272.390815144474,99591.51806264494,400.0,0.857755455341101,0.8474957379889161,0.966889715470832,0,0,0.857755455341101
BOR,23,5,True,1,,,False,False,1.0,normal,False,299,298,298,,4091.602088888889,7571.947530864195,1.0,1,74.43624161073825,True,1.1469444444444434,17225.273397975718,99589.22554280476,400.0,0.8221884178161672,0.7975046607292574,0.9125617025342915,0,0,0.8221884178161672
BOR,24,5,True,1,,,False,False,1.0,normal,False,317,316,316,,4044.7611888888887,7645.275925925926,1.0,1,74.63291139240506,True,12.931944444444444,16732.278044526538,99558.25449074215,400.00000000000006,0.792188417816167,0.7623848211053176,0.8809100959080423,0,0,0.792188417816167
BOR,25,5,True,1,,,False,False,1.0,normal,False,318,317,317,,4156.322258333334,7287.188888888888,0.72,0,74.10410094637224,True,5.869444444444442,16986.72568824195,99577.61889307197,400.00000000000006,0.7430140499079212,0.7195540077149957,0.8392738840913233,0,0,0.7430140499079212
BOR,26,5,True,1,,,False,False,1.0,normal,False,319,318,318,,4150.448388888889,8013.812962962963,0.96,1,74.52201257861635,True,1.7711111111111126,17193.74485825619,99587.69150704514,400.0,0.7176724490401876,0.684279673246998,0.7912664865453705,0,0,0.7176724490401876
BOR,27,5,True,1,,,False,False,1.0,normal,False,320,319,319,,4035.644225000001,7140.074691358024,0.961,1,73.79937304075236,True,7.194166666666664,16927.916884570106,99574.2040585832,400.0,0.6720047241674575,0.6571836039929063,0.775036887188553,0,0,0.6720047241674575
BOR,28,5,True,1,,,False,False,1.0,normal,False,314,313,313,,4023.356266666666,6745.703703703703,0.88,2,74.15015974440895,True,2.833888888888893,17140.060749236636,99585.0794817597,400.0,0.6144599728662166,0.6136934637456608,0.7366749692114241,0,0,0.6144599728662166
BOR,29,5,True,1,,,False,False,1.0,normal,False,314,313,313,,4127.164052777778,8159.864197530863,0.919,0,73.6741214057508,True,12.872222222222224,16734.314370563006,99558.42050338186,400.0,0.595419948392848,0.561946022450082,0.6750775484767181,0,0,0.595419948392848
BOR,30,5,True,1,,,False,False,1.0,normal,False,327,326,326,,4161.943613888889,7830.191358024693,0.84,0,73.07055214723927,True,1.7091666666666612,17196.87385886031,99587.8437500244,400.0,0.5633712574845269,0.5339434846442682,0.6577241378466359,0,0,0.5633712574845269
BOR,31,5,True,1,,,False,False,1.0,normal,False,303,302,302,,3927.126761111112,8527.50061728395,0.879,3,71.68543046357615,True,11.402222222222218,16784.436404911896,99562.50673077413,400.0,0.5698625261147263,0.5248870456523691,0.6364894443273879,0,0,0.5698625261147263
BOR,32,5,True,1,,,False,False,1.0,normal,False,314,313,313,,4164.003547222223,7931.550000000001,0.84,1,75.50798722044729,True,8.915555555555553,16869.223338300257,99569.41903380051,400.0,0.5409414754179335,0.5196373623403042,0.6379763581941618,0,0,0.5409414754179335
BOR,33,5,False,16,0 days 01:51:24.281000,,True,False,0.0,freeze,False,386,385,385,,0.0,0.0,0.96,3,62.52467532467532,False,0.7355555555555569,17246.053890777068,99590.23662734416,400.0,0.5409414754179335,0.5409414754179335,0.5409414754179335,0,0,0.5409414754179335
BOR,34,5,False,671,,0 days 01:51:47.184000,True,False,0.0,freeze,False,346,345,345,,0.0,0.0,0.8,0,69.5159420289855,False,5.872777777777777,16986.557311527828,99577.61070062465,400.00000000000006,0.5409414754179335,0.5409414754179335,0.5409414754179335,0,0,0.5409414754179335
BOR,35,5,True,1,,,False,False,1.0,normal,False,311,310,310,,4197.690355555556,7760.234567901235,0.84,1,75.21290322580646,True,7.342500000000001,16922.859218972542,99573.79172951527,400.0,0.5041929612495861,0.4653979465738549,0.6080712802221303,0,0,0.5041929612495861
BOR,36,5,True,1,,,False,False,1.0,normal,False,311,310,310,,4210.315925000001,7100.506172839506,0.881,1,75.28387096774193,True,7.893333333333331,16904.077663017546,99572.26055247088,400.0,0.4453072365475252,0.4210190405640075,0.5494380681586075,0,0,0.4453072365475252
BOR,37,5,True,1,,,False,False,1.0,normal,False,310,309,309,,4095.2479222222223,8043.338888888888,0.92,1,72.7799352750809,True,16.682222222222226,16604.406240719978,99547.82966912024,400.0,0.4246917224304026,0.40618520294387667,0.5195181154419065,0,0,0.4246917224304026
BOR,38,5,True,1,,,False,False,1.0,normal,False,325,324,324,,4073.373861111111,10551.656790123458,0.92,0,70.89506172839506,True,5.797499999999996,16990.35981898844,99577.79571339316,400.0,0.48645651037864246,0.4117237304948612,0.5247749457597557,0,0,0.48645651037864246
BOR,39,5,True,1,,,False,False,1.0,normal,False,316,315,315,,4065.223677777778,9003.03888888889,0.92,1,73.91111111111111,True,13.824722222222215,16701.83733810225,99555.77279481644,400.0,0.4988408027124665,0.4761025704171618,0.590629903734877,0,0,0.4988408027124665
BOR,40,5,True,1,,,False,False,1.0,normal,False,332,331,331,,4287.985772222222,7590.252469135803,0.88,0,75.83383685800604,True,0.133611111111108,17276.459919069115,99591.71604678838,400.0,0.45043757291806596,0.4219534468133008,0.5682625243308443,0,0,0.45043757291806596
BOR,41,5,True,1,,,False,False,1.0,normal,False,325,324,324,,4220.643144444444,7654.79938271605,0.68,1,75.01234567901234,True,11.612499999999995,16777.266643006733,99561.922211852,400.0,0.40871988055503083,0.3778971066199033,0.5063701175192649,0,0,0.40871988055503083
BOR,42,5,True,1,,,False,False,1.0,normal,False,317,316,316,,4263.847125,6769.370370370369,1.0,0,74.1613924050633,True,12.764444444444443,16737.98922871255,99558.72009828516,400.0,0.335496291695387,0.3093585062378282,0.4443251629672373,0,0,0.335496291695387
BOR,43,5,True,1,,,False,False,1.0,normal,False,314,313,313,,4161.005511111111,6796.604938271606,0.88,1,74.9520766773163,True,15.74666666666666,16636.305524863412,99550.43027642508,400.0,0.27018205648531485,0.2417820173062088,0.3719623932717004,0,0,0.27018205648531485
BOR,44,5,True,1,,,False,False,1.0,normal,False,308,307,307,,4227.014397222222,7487.385802469134,0.48,0,74.96091205211727,True,5.755555555555555,16992.47855930782,99577.89880168854,400.0,0.2226302467690647,0.199018299820773,0.3291816501916823,0,0,0.2226302467690647
BOR,45,5,True,1,,,False,False,1.0,normal,False,312,311,311,,4194.816919444445,7874.80987654321,0.92,1,75.55948553054662,True,7.832777777777773,16906.14240290569,99572.42888156604,400.0,0.18977285304510189,0.15997615383384145,0.286121312844568,0,0,0.18977285304510189
BOR,46,5,True,1,,,False,False,1.0,normal,False,306,305,305,,4114.559469444444,7172.208641975306,0.999,1,74.4032786885246,True,6.376388888888883,16961.118396302412,99576.37295837622,400.0,0.13974602014273602,0.1071295465209305,0.24422383144188778,0,0,0.13974602014273602
BOR,47,5,True,1,,,False,False,1.0,normal,False,312,311,311,,4144.799286111112,7892.092592592593,0.52,1,75.02893890675242,True,10.89,16801.901452406102,99563.93057871656,400.0,0.1108655681586849,0.08267087618612101,0.1988627354379909,0,0,0.1108655681586849
BOR,48,5,True,1,,,False,False,1.0,normal,False,321,320,320,,4214.853766666667,8090.883333333335,1.0,0,73.671875,True,16.258888888888887,16618.840477369205,99549.00642848264,400.0,0.08360592579498835,0.05751644835220028,0.1764534649009478,0,0,0.08360592579498835
BOR,49,5,True,1,,,False,False,1.0,normal,False,307,306,306,,3940.702652777778,8289.852469135803,0.48,3,72.09477124183006,True,12.254444444444443,16755.378505935634,99560.13776901308,400.00000000000006,0.08150567818897055,0.04223470999923893,0.14330253815109528,0,0,0.08150567818897055
BOR,50,5,True,1,,,False,False,1.0,normal,False,307,306,306,,4165.720244444445,8390.388271604937,0.8,0,74.7483660130719,True,5.261111111111116,17017.4544385694,99579.11401470688,400.0,0.0672632483517924,0.03542855489634746,0.14731915728797204,0,0,0.0672632483517924
BOR,51,5,True,1,,,False,False,1.0,normal,False,316,315,315,,3905.1522916666663,8510.925925925927,0.96,2,70.68571428571428,True,11.302222222222222,16787.8460671125,99562.78470542667,400.0,0.0747224013080273,0.03580225582520866,0.12862048233088447,0,0,0.0747224013080273
BOR,52,5,True,1,,,False,False,1.0,normal,False,303,302,302,,4168.196130555556,8177.116049382716,0.961,0,72.73509933774834,True,1.833333333333332,17190.601826259226,99587.53858136194,400.0,0.05343338787683145,0.023143013502692565,0.14559605652987803,0,0,0.05343338787683145
BOR,53,5,True,1,,,False,False,1.0,normal,False,318,317,317,,3772.0441555555553,8517.586419753086,0.8,2,69.14826498422713,True,15.09277777777778,16658.600927141808,99552.24792179196,400.0,0.07020772769260358,0.015440120768743551,0.1185017646006846,0,0,0.07020772769260358
BOR,54,5,True,1,,,False,False,1.0,normal,False,317,316,316,,4080.486236111111,9397.567901234566,0.959,0,72.54113924050633,True,6.760833333333341,16942.69208743939,99575.40861541088,400.0,0.09427077317250936,0.056517877966847985,0.15209321353650151,0,0,0.09427077317250936
BOR,55,5,True,1,,,False,False,1.0,normal,False,321,320,320,,3970.4755555555553,10001.987037037035,0.96,1,71.671875,True,26.797777777777775,16259.499966561058,99519.71098871264,400.0,0.14534556930426618,0.08916670608076568,0.20766024223184662,0,0,0.14534556930426618
BOR,56,5,True,1,,,False,False,1.0,normal,False,326,325,325,,4116.485925,7548.433950617285,0.64,0,72.62769230769231,True,2.05111111111111,17179.601214269856,99587.00334147071,400.0,0.10731902656854118,0.07594506816305546,0.19747411820208982,0,0,0.10731902656854118
BOR,57,5,True,1,,,False,False,1.0,normal,False,305,304,304,,3807.0082027777776,9574.295679012344,0.88,3,69.71052631578948,True,9.335277777777767,16854.912228341607,99568.25231241169,400.0,0.15577824038459262,0.0936890771757536,0.2300962654145721,0,0,0.15577824038459262
SAI,1,55,False,1,,,False,False,1.0,normal,False,374,373,367,,3552.748222222222,10512.427160493828,0.84,1,58.20708446866485,False,0.0,17283.209019026875,99592.0444273849,400.0,0.9612263640590143,0.9231819146354523,1.0,0,5,0.9612263640590143
SAI,2,55,True,1,,,False,False,1.0,normal,False,337,336,331,,3572.3217,9346.252469135805,0.881,1,63.918429003021146,True,32.24027777777778,16073.929101293164,99504.58221824835,400.0,0.9559864260954981,0.8988127274173615,1.0,0,3,0.9559864260954981
SAI,3,55,True,1,,,False,False,1.0,normal,False,335,334,334,,3708.284630555556,11202.666666666668,0.8,1,65.2874251497006,True,29.48916666666668,16167.732696945348,99512.22960980034,400.0,0.9629102064594777,0.9125306044153506,1.0,0,4,0.9629102064594777
SAI,4,55,True,1,,,False,False,1.0,normal,False,334,333,333,,3670.102725,10547.30061728395,0.879,1,65.09909909909909,True,27.290833333333328,16242.688437655304,99518.34041924526,400.0,0.9686149572275807,0.9074375533500119,1.0,0,4,0.9686149572275807
SAI,5,55,True,1,,,False,False,1.0,normal,False,339,338,328,,3663.379944444445,8388.222839506172,0.92,0,65.90243902439025,True,12.610555555555564,16743.236319987926,99559.14787038932,400.0,0.9384621905053516,0.88141112609906,1.0,0,3,0.9384621905053516
SAI,6,55,True,1,,,False,False,1.0,normal,False,333,332,332,,3822.705244444445,9709.04012345679,0.92,0,66.5210843373494,True,3.103611111111107,17126.436266785517,99584.41657623116,400.0,0.9592542667440581,0.9005823563817789,1.0,0,1,0.9592542667440581
SAI,7,55,True,1,,,False,False,1.0,normal,False,309,308,308,,3998.593552777778,8749.512962962965,0.999,0,70.60714285714286,True,10.020833333333336,16831.537099699686,99566.3466417382,400.0,0.9340030322047401,0.8889690993486102,1.0,0,2,0.9340030322047401
SAI,8,55,True,1,,,False,False,1.0,normal,False,308,307,307,,3777.462436111111,8394.688271604939,0.88,3,69.64495114006515,True,8.678333333333338,16877.311814742803,99570.07845144848,400.0,0.9459735613914955,0.9101418550871918,1.0,0,1,0.9459735613914955
SAI,9,55,True,1,,,False,False,1.0,normal,False,327,326,326,,3756.2426944444446,8877.93888888889,0.96,1,68.23926380368098,True,12.689444444444447,16740.546475363,99558.92857927456,400.0,0.96280507046464,0.9021296905423843,1.0,0,1,0.96280507046464
SAI,10,55,True,1,,,False,False,1.0,normal,False,316,315,315,,3929.836958333333,6907.228395061729,0.92,1,69.64444444444445,True,3.893333333333338,17086.545016931206,99582.47564892158,400.0,0.910181616725828,0.880371901113065,1.0,0,1,0.910181616725828
SAI,11,55,False,16,0 days 01:18:29.832000,,True,False,0.0,freeze,False,398,397,397,,0.0,0.0,0.52,2,53.984886649874056,False,10.356666666666664,16820.08631747599,99565.41311019677,400.0,0.910181616725828,0.910181616725828,0.910181616725828,0,0,0.910181616725828
SAI,12,55,False,6,,0 days 01:18:49.955000,True,False,0.0,freeze,False,435,434,434,,0.0,0.0,1.0,0,43.75806451612903,False,3.866666666666668,17087.89203064419,99582.5411885001,400.0,0.910181616725828,0.910181616725828,0.910181616725828,0,0,0.910181616725828
SAI,13,55,False,671,,,True,False,0.0,freeze,False,414,413,413,,0.0,0.0,0.88,1,44.54479418886199,False,3.358333333333336,17113.56947954795,99583.79053671556,400.0,0.910181616725828,0.910181616725828,0.910181616725828,0,0,0.910181616725828
SAI,14,55,True,1,,,False,False,1.0,normal,False,312,311,311,,3656.577366666667,9270.458024691356,0.76,1,65.40192926045016,True,6.056666666666668,16977.268529465375,99577.15875061449,400.0,0.9591278254868859,0.8998065242990293,0.9962800558330538,0,0,0.9591278254868859
SAI,15,55,True,1,,,False,False,1.0,normal,False,329,328,328,,3875.494475,10282.114197530867,1.0,1,69.20731707317073,True,1.8933333333333309,17187.571045405013,99587.39111731028,400.0,0.9598879293767366,0.9142878992947572,1.0,0,4,0.9598879293767366
SAI,16,55,True,1,,,False,False,1.0,normal,False,312,311,311,,3616.120572222222,8277.864197530866,1.0,2,66.83601286173634,True,47.21666666666667,15563.284830333198,99462.95165327206,400.0,0.9537804016908139,0.9166586858275646,1.0,0,3,0.9537804016908139
SAI,17,55,True,1,,,False,False,1.0,normal,False,312,311,311,,3697.881736111112,7869.259259259259,0.92,2,68.09003215434083,True,8.131111111111109,16895.970244007225,99571.5995905193,400.00000000000006,0.9292853321751898,0.9012054770287267,1.0,0,1,0.9292853321751898
SAI,18,55,False,126,,,True,False,0.0,freeze,False,375,374,374,,0.0,0.0,0.96,1,47.49465240641711,False,8.568333333333337,16881.06244316347,99570.38422356627,400.0,0.9292853321751898,0.9292853321751898,0.9292853321751898,0,0,0.9292853321751898
SAI,19,55,False,671,,,True,False,0.0,freeze,False,412,411,411,,0.0,0.0,0.881,1,43.39172749391727,False,24.031111111111112,16353.833954111116,99527.4016207661,400.0,0.9292853321751898,0.9292853321751898,0.9292853321751898,0,0,0.9292853321751898
SAI,20,55,True,1,,,False,False,1.0,normal,False,325,324,324,,3731.958033333333,10098.208024691356,0.84,1,66.1574074074074,True,14.000000000000004,16695.860957967303,99555.2855670227,400.0,0.9627576105464061,0.9114008466857154,1.0,0,2,0.9627576105464061
SAI,21,55,True,1,,,False,False,1.0,normal,False,316,315,315,,3775.944608333333,10117.22901234568,0.96,0,68.98412698412699,True,10.771111111111107,16805.955161911264,99564.26105969236,400.0,0.9621210356677165,0.9062478575939276,1.0,0,3,0.9621210356677165
SAI,22,55,True,1,,,False,False,1.0,normal,False,309,308,308,,3878.129575,8852.317901234568,1.0,2,69.39285714285714,True,13.35,16718.023762271234,99557.09240226418,400.0,0.9617814668123984,0.909599724273196,1.0,0,3,0.9617814668123984
SAI,23,55,True,1,,,False,False,1.0,normal,False,307,306,306,,3847.3601333333336,9202.117283950618,1.0,1,69.39542483660131,True,15.982222222222225,16628.27387612421,99549.775491688,400.0,0.9609934998766048,0.9140984667396655,1.0,0,2,0.9609934998766048
SAI,24,55,True,1,,,False,False,1.0,normal,False,318,317,317,,3785.849933333333,9625.27777777778,1.0,1,67.86435331230284,True,32.371111111111105,16069.468126580705,99504.21853474462,400.0,0.962158759716543,0.9070212204206474,1.0,0,3,0.962158759716543
SAI,25,55,True,1,,,False,False,1.0,normal,False,322,321,321,,3863.7944916666665,9223.561728395063,0.72,1,67.74766355140187,True,7.280833333333334,16924.96184399625,99573.96314721768,400.0,0.9657377881839433,0.9137886627509054,1.0,0,4,0.9657377881839433
SAI,26,55,True,1,,,False,False,1.0,normal,False,331,330,330,,3920.944197222222,9274.759876543209,0.96,0,68.67272727272727,True,10.443055555555553,16817.140748186022,99565.17297098304,400.0,0.9627442615897963,0.9123765182409963,1.0,0,4,0.9627442615897963
SAI,27,55,True,1,,,False,False,1.0,normal,False,326,325,323,,3866.840094444444,8994.54074074074,0.961,1,68.58204334365325,True,12.04888888888889,16762.387256014656,99560.7091613544,400.0,0.9555546992324527,0.9097028992301754,1.0,0,2,0.9555546992324527
SAI,28,55,True,1,,,False,False,1.0,normal,False,317,316,316,,3707.028694444444,9579.487654320988,0.88,2,67.4367088607595,True,5.218055555555553,17019.629304460155,99579.219833818,400.0,0.9631029719259174,0.9192610668906915,1.0,0,3,0.9631029719259174
SAI,29,55,True,1,,,False,False,1.0,normal,False,335,334,334,,3759.0382222222224,10597.248148148146,0.919,0,65.46407185628742,True,2.238055555555553,17170.158086886124,99586.54388171717,400.0,0.9636943658375662,0.9125905003632129,1.0,0,6,0.9636943658375662
SAI,30,55,True,1,,,False,False,1.0,normal,False,329,328,328,,3859.731333333333,9107.215432098765,0.84,1,67.6829268292683,True,8.297222222222224,16890.306416240663,99571.13784373536,400.0,0.9406015544359257,0.907442555582213,1.0,0,2,0.9406015544359257
SAI,31,55,True,1,,,False,False,1.0,normal,False,312,311,311,,3724.213763888889,9390.657407407409,0.879,2,66.90032154340837,True,10.239999999999998,16824.064256710033,99565.73741395804,400.0,0.9631385436952556,0.9148526760060404,1.0,0,3,0.9631385436952556
SAI,32,55,True,1,,,False,False,1.0,normal,False,331,330,330,,3728.3512333333338,9764.698765432098,0.96,1,65.39696969696969,True,10.760000000000003,16806.334013266885,99564.29194576488,400.0,0.962930348589767,0.9157027435563054,1.0,0,3,0.962930348589767
SAI,33,55,False,167,0 days 01:52:03.329000,,True,False,0.0,freeze,False,440,439,439,,0.0,0.0,0.8,3,43.37129840546697,False,4.999722222222218,17030.657979235213,99579.7564391171,400.0,0.962930348589767,0.962930348589767,0.962930348589767,0,0,0.962930348589767
SAI,34,55,False,1,,0 days 01:52:29.495000,True,False,0.0,freeze,False,340,339,339,,0.0,0.0,0.84,0,62.525073746312685,False,4.444444444444444,17058.706733529532,99581.12116429892,400.0,0.962930348589767,0.962930348589767,0.962930348589767,0,0,0.962930348589767
SAI,35,55,True,1,,,False,False,1.0,normal,False,317,316,316,,3775.172088888889,9787.307407407408,0.68,2,66.99050632911393,True,8.549999999999997,16881.687547900245,99570.4351855859,400.0,0.9537656949198917,0.9139528194035506,1.0,0,3,0.9537656949198917
SAI,36,55,True,1,,,False,False,1.0,normal,False,315,314,314,,3819.480930555556,9905.629629629631,0.92,1,69.20382165605096,True,1.895555555555557,17187.458794262264,99587.38565567874,400.0,0.9610405311923506,0.9085087721056445,1.0,0,2,0.9610405311923506
SAI,37,55,True,1,,,False,False,1.0,normal,False,324,323,323,,3817.972730555556,10352.562345679013,0.8,0,66.53869969040248,True,18.30444444444445,16549.093942799063,99543.32030253466,400.0,0.9627750110984113,0.91374175433886,1.0,0,4,0.9627750110984113
SAI,38,55,True,1,,,False,False,1.0,normal,False,328,327,327,,3537.416291666667,10222.79938271605,0.92,1,63.44648318042813,True,7.729999999999997,16909.646777945207,99572.71457773673,400.0,0.968499025271206,0.914526365735595,1.0,0,3,0.968499025271206
SAI,39,55,True,1,,,False,False,1.0,normal,False,337,336,336,,3622.877658333333,11554.124691358023,0.92,0,63.71726190476191,True,10.17222222222222,16826.375249979326,99565.92581900032,400.0,0.9627503034692331,0.919713696561447,1.0,0,5,0.9627503034692331
SAI,40,55,True,1,,,False,False,1.0,normal,False,335,334,334,,3639.2531972222223,10898.234567901236,0.68,0,62.31437125748503,True,11.10861111111111,16794.447551984224,99563.32289524004,400.0,0.9623231302107756,0.915759797525107,1.0,0,6,0.9623231302107756
SAI,41,55,True,1,,,False,False,1.0,normal,False,320,319,319,,3683.835088888889,10705.185802469136,1.0,1,64.69905956112852,True,10.372222222222224,16819.55592557812,99565.36986969523,400.0,0.9621251256254567,0.9008495943912966,1.0,0,3,0.9621251256254567
SAI,42,55,True,1,,,False,False,1.0,normal,False,331,330,330,,3904.632566666666,9710.707407407408,0.88,1,66.83333333333333,True,19.748888888888885,16499.84326656811,99539.30511310916,400.0,0.9660952298274524,0.9056156585642227,1.0,0,2,0.9660952298274524
SAI,43,55,True,1,,,False,False,1.0,normal,False,314,313,313,,3871.8071777777777,10471.896296296294,0.48,0,66.74760383386581,True,26.088333333333324,16283.68962561757,99521.683064442,400.0,0.962200067226208,0.9044816674747711,1.0,0,3,0.962200067226208
SAI,44,55,True,1,,,False,False,1.0,normal,False,322,321,321,,3890.2195861111113,9004.08024691358,0.92,1,67.79127725856698,True,19.197222222222216,16518.653236374776,99540.83860660896,400.0,0.9641739937156206,0.9125377132066546,1.0,0,4,0.9641739937156206
SAI,45,55,False,1,0 days 02:09:42.506000,,True,False,0.0,freeze,False,425,424,424,,0.0,0.0,0.999,2,49.86792452830189,False,12.10999999999999,16760.30357355873,99560.53928795565,400.0,0.9641739937156206,0.9641739937156206,0.9641739937156206,0,0,0.9641739937156206
SAI,46,55,False,1,,0 days 02:10:17.375000,True,False,0.0,freeze,False,344,343,343,,0.0,0.0,0.52,0,67.4868804664723,False,2.491666666666668,17157.34742521993,99585.92057301733,400.0,0.9641739937156206,0.9641739937156206,0.9641739937156206,0,0,0.9641739937156206
SAI,47,55,True,1,,,False,False,1.0,normal,False,357,356,356,,3617.75615,9745.335185185184,1.0,1,56.31460674157304,True,0.2338888888888881,17271.39458625258,99591.469590665,400.0,0.966573576441647,0.9149303151253534,1.0,0,6,0.966573576441647
SAI,48,55,True,1,,,False,False,1.0,normal,False,303,302,302,,3890.124061111111,7867.348765432098,0.681,2,71.6523178807947,True,14.809722222222222,16668.252165426296,99553.03474448898,400.0,0.9543069915977307,0.9150459357227674,0.9967842301857636,0,0,0.9543069915977307
SAI,49,55,True,1,,,False,False,1.0,normal,False,313,312,312,,4002.8995972222224,8437.456790123459,0.8,1,71.90384615384616,True,10.928333333333333,16800.594415229203,99563.82402176644,400.0,0.9308088857371908,0.8981657818464701,1.0,0,1,0.9308088857371908
SAI,50,55,True,1,,,False,False,1.0,normal,False,299,298,298,,3747.182305555555,8491.981481481482,0.96,1,69.1744966442953,True,76.70555555555556,14786.892607795013,99436.87537499367,400.0,0.9347404082426762,0.8946650654440781,1.0,0,1,0.9347404082426762
SAI,51,55,True,1,,,False,False,1.0,normal,False,308,307,307,,3850.758994444445,9021.396913580244,0.961,0,68.1042345276873,True,1.4499999999999993,17209.96514838337,99588.4807128031,400.0,0.9610201001409187,0.9072577354932059,1.0,0,1,0.9610201001409187
SAI,52,55,True,1,,,False,False,1.0,normal,False,309,308,308,,3734.8778166666666,8710.527777777777,0.959,2,68.60064935064935,True,18.825,16531.34475678814,99541.87329003784,400.0,0.9559436911247773,0.9121933382870734,1.0,0,3,0.9559436911247773
SAI,54,55,True,1,,,False,False,1.0,normal,False,320,319,319,,3769.229994444445,8786.894444444446,0.76,1,68.9717868338558,True,2.963888888888892,17133.494057385837,99584.75997631442,400.0,0.951261741965359,0.9181701535232031,1.0,0,2,0.951261741965359
SAI,55,55,True,1,,,False,False,1.0,normal,False,321,320,320,,3817.417519444444,7746.974691358025,0.48,1,68.19375,True,17.09916666666667,16590.189843600238,99546.67066924952,400.00000000000006,0.9112008382778645,0.9075308902333057,1.0,0,1,0.9112008382778645
SAI,56,55,True,1,,,False,False,1.0,normal,False,302,301,301,,3680.37395,9922.441358024693,0.96,2,66.29900332225914,True,13.326111111111109,16718.83829268582,99557.15880732008,400.0,0.9647773479429522,0.899143667168913,1.0,0,2,0.9647773479429522
HAD,1,6,False,1,,,False,False,1.0,normal,False,361,360,360,,3643.565886111112,8016.953703703704,0.84,1,60.00833333333333,False,0.0,17283.209019026875,99592.0444273849,400.0,0.9624496268151403,0.9076343564926314,1.0,0,3,0.9624496268151403
HAD,2,6,True,1,,,False,False,1.0,normal,False,326,325,324,,3769.6032472222223,7513.844444444444,0.8,1,67.77160493827161,True,24.01444444444444,16354.402231144548,99527.44794987486,400.0,0.9134619884739001,0.8803192345972946,1.0,0,2,0.9134619884739001
HAD,3,6,True,1,,,False,False,1.0,normal,False,327,326,322,,3713.016419444444,6530.29938271605,0.881,1,65.98757763975155,True,10.958333333333332,16799.57151656902,99563.74062937067,400.0,0.8701886542292487,0.8391583444352979,0.9683842858757006,0,0,0.8701886542292487
HAD,4,6,True,1,,,False,False,1.0,normal,False,329,328,328,,3956.406088888889,6850.808641975307,0.879,0,68.95426829268293,True,5.3500000000000005,17012.964392859452,99578.89554944514,400.0,0.8206104688281883,0.7896056173183943,0.9272264581203843,0,0,0.8206104688281883
HAD,5,6,True,1,,,False,False,1.0,normal,False,330,329,329,,3963.404986111111,6360.725925925925,0.92,1,72.12462006079028,True,10.000000000000002,16832.24744599148,99566.40455312414,400.0,0.7547502620319654,0.7253667052545981,0.8707131836471932,0,0,0.7547502620319654
HAD,6,6,True,1,,,False,False,1.0,normal,False,325,324,324,,4036.266325,6119.228395061729,0.92,0,71.16666666666667,True,13.86666666666667,16700.407174234773,99555.65619989276,400.0,0.6761211501519988,0.6402438920953496,0.7967508354872469,0,0,0.6761211501519988
HAD,7,6,True,1,,,False,False,1.0,normal,False,313,312,312,,4003.327241666667,5113.938271604939,0.999,0,68.55128205128206,True,14.17027777777778,16690.05506094238,99554.81223796157,400.0,0.5673268144104866,0.565314467226313,0.7145558876634192,0,0,0.5673268144104866
HAD,8,6,True,1,,,False,False,1.0,normal,False,308,307,307,,3980.010383333333,5726.864197530864,0.88,3,71.93159609120521,True,27.122777777777777,16248.418564409096,99518.80757109188,400.00000000000006,0.4798914149662479,0.460226068420489,0.6170475956878838,0,0,0.4798914149662479
HAD,9,6,True,1,,,False,False,1.0,normal,False,323,322,322,,3938.721702777778,5767.697530864198,0.96,1,70.02173913043478,True,13.972222222222218,16696.80808635636,99555.36278220396,400.0,0.3965955996328033,0.364181327195196,0.5295848042429281,0,0,0.3965955996328033
HAD,10,6,True,1,,,False,False,1.0,normal,False,318,317,317,,3964.1430638888887,6662.913580246914,0.92,1,69.78864353312302,True,4.286111111111115,17066.704627450377,99581.51030554636,400.0,0.3404294656518478,0.3178964701341763,0.4758615596233028,0,0,0.3404294656518478
