event_id,race_id,circuit,overtake_success,model,p_hat,fold,error_tag
australia_2026_R_00269,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1664867546460479,australia_2026_R,true_negative
australia_2026_R_00270,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1805820807318313,australia_2026_R,true_negative
australia_2026_R_00272,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.6192388730418502,australia_2026_R,true_positive
australia_2026_R_00273,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.018472687582022196,australia_2026_R,true_negative
australia_2026_R_00274,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.23750656978479945,australia_2026_R,other
australia_2026_R_00275,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.025906953417779082,australia_2026_R,true_negative
australia_2026_R_00277,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03623876324583636,australia_2026_R,true_negative
australia_2026_R_00279,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.0207091660196382,australia_2026_R,true_negative
australia_2026_R_00280,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.018174623574054725,australia_2026_R,true_negative
australia_2026_R_00281,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03074946547906873,australia_2026_R,true_negative
australia_2026_R_00282,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02191003425892881,australia_2026_R,true_negative
australia_2026_R_00283,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.027981354468316556,australia_2026_R,true_negative
australia_2026_R_00284,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.053697087328287325,australia_2026_R,true_negative
australia_2026_R_00285,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.026029509175942708,australia_2026_R,true_negative
australia_2026_R_00286,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.3580723832313646,australia_2026_R,other
australia_2026_R_00287,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.3241210618266981,australia_2026_R,other
australia_2026_R_00288,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.7742903946508097,australia_2026_R,true_positive
australia_2026_R_00289,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.21926419306511785,australia_2026_R,other
australia_2026_R_00291,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.6432583837488074,australia_2026_R,true_positive
australia_2026_R_00292,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.7812452654711728,australia_2026_R,true_positive
australia_2026_R_00298,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.048871910800375055,australia_2026_R,true_negative
australia_2026_R_00374,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1598065687147474,australia_2026_R,true_negative
australia_2026_R_00375,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.06635109495727413,australia_2026_R,true_negative
australia_2026_R_00377,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.0985201491709183,australia_2026_R,true_negative
australia_2026_R_00380,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.19837337820303463,australia_2026_R,true_negative
australia_2026_R_00381,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.037114047783246146,australia_2026_R,true_negative
australia_2026_R_00382,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.06004732116468988,australia_2026_R,true_negative
australia_2026_R_00383,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03887252693673504,australia_2026_R,true_negative
australia_2026_R_00384,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.01631481024700654,australia_2026_R,true_negative
australia_2026_R_00385,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.010830132652801248,australia_2026_R,true_negative
australia_2026_R_00386,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.10915992607367354,australia_2026_R,true_negative
australia_2026_R_00387,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.11662665286919122,australia_2026_R,true_negative
australia_2026_R_00388,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.036621777378756715,australia_2026_R,true_negative
australia_2026_R_00389,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.034636138212014125,australia_2026_R,true_negative
australia_2026_R_00391,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.04883171507839832,australia_2026_R,true_negative
australia_2026_R_00392,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.4509075984670154,australia_2026_R,other
australia_2026_R_00393,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.026056354016780883,australia_2026_R,true_negative
australia_2026_R_00394,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.16998508119358635,australia_2026_R,true_negative
australia_2026_R_00395,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.20798495184601215,australia_2026_R,other
australia_2026_R_00396,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.05486028164258801,australia_2026_R,true_negative
australia_2026_R_00397,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02781824832700994,australia_2026_R,true_negative
australia_2026_R_00398,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.026256107017995283,australia_2026_R,true_negative
australia_2026_R_00399,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03420795819820934,australia_2026_R,true_negative
australia_2026_R_00400,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.044163047225953635,australia_2026_R,true_negative
australia_2026_R_00401,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.24657854622690015,australia_2026_R,other
australia_2026_R_00402,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.024175078294738514,australia_2026_R,true_negative
australia_2026_R_00403,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03605725407432276,australia_2026_R,true_negative
australia_2026_R_00404,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.30285343792174985,australia_2026_R,other
australia_2026_R_00405,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.019698579729671026,australia_2026_R,true_negative
australia_2026_R_00407,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.01645581823755501,australia_2026_R,true_negative
australia_2026_R_00409,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.015260358330144145,australia_2026_R,true_negative
australia_2026_R_00410,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.015962875437534385,australia_2026_R,true_negative
australia_2026_R_00411,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.023404972805562488,australia_2026_R,true_negative
australia_2026_R_00412,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.051846591956219504,australia_2026_R,true_negative
australia_2026_R_00413,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.025780684755900507,australia_2026_R,true_negative
australia_2026_R_00414,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02448960765346399,australia_2026_R,true_negative
australia_2026_R_00437,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.22448349563235073,australia_2026_R,other
australia_2026_R_00439,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.2578449526444934,australia_2026_R,other
australia_2026_R_00440,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.15483808051285422,australia_2026_R,true_negative
australia_2026_R_00441,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.3559070568876928,australia_2026_R,other
australia_2026_R_00442,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.41250630232075386,australia_2026_R,other
australia_2026_R_00443,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.030463521313479645,australia_2026_R,true_negative
australia_2026_R_00444,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.687850572412723,australia_2026_R,false_positive
australia_2026_R_00445,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.525168720298271,australia_2026_R,false_positive
australia_2026_R_00446,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.285122545759727,australia_2026_R,other
australia_2026_R_00447,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.01788701009896557,australia_2026_R,true_negative
australia_2026_R_00448,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.2601197587997429,australia_2026_R,other
australia_2026_R_00449,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.29391724531805086,australia_2026_R,other
australia_2026_R_00450,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.05441221412452087,australia_2026_R,true_negative
australia_2026_R_00451,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03736822618394373,australia_2026_R,true_negative
australia_2026_R_00452,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.044028664042926886,australia_2026_R,true_negative
australia_2026_R_00453,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.017669394912648063,australia_2026_R,true_negative
australia_2026_R_00454,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.2189086564590707,australia_2026_R,other
australia_2026_R_00455,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.5389537728448505,australia_2026_R,false_positive
australia_2026_R_00456,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.07842872845736622,australia_2026_R,true_negative
australia_2026_R_00457,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.021670896955271555,australia_2026_R,true_negative
australia_2026_R_00458,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.027013845747442918,australia_2026_R,true_negative
australia_2026_R_00459,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.09648255993718695,australia_2026_R,true_negative
australia_2026_R_00460,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03743736746350208,australia_2026_R,true_negative
australia_2026_R_00461,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.021713855211954965,australia_2026_R,true_negative
australia_2026_R_00462,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.06263232184053184,australia_2026_R,true_negative
australia_2026_R_00463,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.019390781941193154,australia_2026_R,true_negative
australia_2026_R_00464,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.20946543450023347,australia_2026_R,other
australia_2026_R_00466,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.556693754567235,australia_2026_R,true_positive
australia_2026_R_00468,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.01839654891886033,australia_2026_R,true_negative
australia_2026_R_00469,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1675748769908582,australia_2026_R,true_negative
australia_2026_R_00470,australia_2026_R,Australian Grand Prix,1.0,gbdt,0.8172114672051618,australia_2026_R,true_positive
australia_2026_R_00471,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.043563490429904775,australia_2026_R,true_negative
australia_2026_R_00472,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1031742597550758,australia_2026_R,true_negative
australia_2026_R_00473,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.13358864600382286,australia_2026_R,true_negative
australia_2026_R_00474,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.023920029263791442,australia_2026_R,true_negative
australia_2026_R_00475,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.022717583608193717,australia_2026_R,true_negative
australia_2026_R_00476,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.014481475054359403,australia_2026_R,true_negative
australia_2026_R_00477,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02812056060080129,australia_2026_R,true_negative
australia_2026_R_00478,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.029809017898781376,australia_2026_R,true_negative
australia_2026_R_00479,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.024366632615749496,australia_2026_R,true_negative
australia_2026_R_00480,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.2513054646769234,australia_2026_R,other
australia_2026_R_00482,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.2748422291965137,australia_2026_R,other
australia_2026_R_00483,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03505077407843368,australia_2026_R,true_negative
australia_2026_R_00484,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02770370007273051,australia_2026_R,true_negative
australia_2026_R_00485,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.056987697700253505,australia_2026_R,true_negative
australia_2026_R_00487,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.11991409543656154,australia_2026_R,true_negative
australia_2026_R_00488,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02283906067671642,australia_2026_R,true_negative
australia_2026_R_00489,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.012841738409529534,australia_2026_R,true_negative
australia_2026_R_00490,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.08829482136901282,australia_2026_R,true_negative
australia_2026_R_00491,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.05146810370604865,australia_2026_R,true_negative
australia_2026_R_00493,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.041038707932350316,australia_2026_R,true_negative
australia_2026_R_00494,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03338870002402119,australia_2026_R,true_negative
australia_2026_R_00495,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.20214251827616486,australia_2026_R,other
australia_2026_R_00496,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03300996424146534,australia_2026_R,true_negative
australia_2026_R_00497,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.07060145842970468,australia_2026_R,true_negative
australia_2026_R_00498,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02133399274764941,australia_2026_R,true_negative
australia_2026_R_00500,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.14887578103025215,australia_2026_R,true_negative
australia_2026_R_00501,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.04149543602545319,australia_2026_R,true_negative
australia_2026_R_00503,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.019626874957163556,australia_2026_R,true_negative
australia_2026_R_00504,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.0907759583197835,australia_2026_R,true_negative
australia_2026_R_00505,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.018868716060116964,australia_2026_R,true_negative
australia_2026_R_00507,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1464593283241702,australia_2026_R,true_negative
australia_2026_R_00508,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.02899879409668424,australia_2026_R,true_negative
australia_2026_R_00509,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.29668133051050116,australia_2026_R,other
australia_2026_R_00510,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.06435088432392516,australia_2026_R,true_negative
australia_2026_R_00511,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.12839521173215004,australia_2026_R,true_negative
australia_2026_R_00514,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.028966418217239824,australia_2026_R,true_negative
australia_2026_R_00515,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1538952307949277,australia_2026_R,true_negative
australia_2026_R_00516,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.018833860559073785,australia_2026_R,true_negative
australia_2026_R_00517,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.027205915530578925,australia_2026_R,true_negative
australia_2026_R_00520,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.05085617704890601,australia_2026_R,true_negative
australia_2026_R_00521,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.04553333837896302,australia_2026_R,true_negative
australia_2026_R_00523,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.011633678279285431,australia_2026_R,true_negative
australia_2026_R_00525,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.0224705432425306,australia_2026_R,true_negative
australia_2026_R_00540,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.10755434120916596,australia_2026_R,true_negative
australia_2026_R_00547,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.010824247497690287,australia_2026_R,true_negative
australia_2026_R_00549,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.01688033033304959,australia_2026_R,true_negative
australia_2026_R_00550,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.21164036323153151,australia_2026_R,other
australia_2026_R_00552,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.04491890118712279,australia_2026_R,true_negative
australia_2026_R_00553,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.1973208043280281,australia_2026_R,true_negative
australia_2026_R_00554,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.03209994325283436,australia_2026_R,true_negative
australia_2026_R_00555,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.10492092504508678,australia_2026_R,true_negative
australia_2026_R_00556,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.044084653662959127,australia_2026_R,true_negative
australia_2026_R_00558,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.14388094461032078,australia_2026_R,true_negative
australia_2026_R_00559,australia_2026_R,Australian Grand Prix,0.0,gbdt,0.07210330666575257,australia_2026_R,true_negative
